date,open,high,low,close,adj close,volume,dividends,stock splits,SMA_20,EMA_20,RSI,MACD,MACD_signal,MACD_hist
1999-01-22,0.0437499992549419,0.0488279983401298,0.0388020016252994,0.0410160012543201,0.0376209691166877,2714688000,0.0,0.0,,,,,,
1999-01-25,0.0442709997296333,0.0458329990506172,0.0410160012543201,0.0453130006790161,0.0415623001754283,510480000,0.0,0.0,,,,,,
1999-01-26,0.0458329990506172,0.0467449985444545,0.0411459989845752,0.041797000914812,0.0383373126387596,343200000,0.0,0.0,,,,,,
1999-01-27,0.0419269986450672,0.04296899959445,0.0395830012857914,0.0416669994592666,0.0382180884480476,244368000,0.0,0.0,,,,,,
1999-01-28,0.0416669994592666,0.0419269986450672,0.0412760004401207,0.0415359996259212,0.0380979366600513,227520000,0.0,0.0,,,,,,
1999-01-29,0.0415359996259212,0.0416669994592666,0.0395830012857914,0.0395830012857914,0.0363065972924232,244032000,0.0,0.0,,,,,,
1999-02-01,0.0395830012857914,0.0406249985098838,0.0395830012857914,0.0403649993240833,0.0370238684117794,154704000,0.0,0.0,,,,,,
1999-02-02,0.0395830012857914,0.0406249985098838,0.0360679998993873,0.0372399985790252,0.0341575257480144,264096000,0.0,0.0,,,,,,
1999-02-03,0.0367190018296241,0.0385419987142086,0.0364580005407333,0.0380209982395172,0.0348738953471183,75120000,0.0,0.0,,,,,,
1999-02-04,0.0385419987142086,0.0411459989845752,0.0380209982395172,0.0401040017604827,0.036784466356039,181920000,0.0,0.0,,,,,,
1999-02-05,0.0407549999654293,0.0416669994592666,0.0397140011191368,0.0412760004401207,0.0378594622015953,136848000,0.0,0.0,,,,,,
1999-02-08,0.0415359996259212,0.0416669994592666,0.0398439988493919,0.0398439988493919,0.0365459844470024,154080000,0.0,0.0,,,,,,
1999-02-09,0.0406249985098838,0.0408850014209747,0.0377600006759166,0.038281001150608,0.0351123623549938,86976000,0.0,0.0,,,,,,
1999-02-10,0.038281001150608,0.0393229983747005,0.0372399985790252,0.037891000509262,0.034754641354084,148224000,0.0,0.0,,,,,,
1999-02-11,0.0380209982395172,0.0427079983055591,0.0380209982395172,0.0411459989845752,0.0377402082085609,132240000,0.0,0.0,,,50.26411568775732,,,
1999-02-12,0.0416669994592666,0.0437499992549419,0.0416669994592666,0.0434900000691413,0.0398901887238025,109728000,0.0,0.0,,,54.89105289676681,,,
